UNIPROT,gene_name,mf,final_score,method
P15735,PHKG2,kin,2.398009420769387,VIPER
P53350,PLK1,kin,-3.1592228797718436,VIPER
Q9NYY3,PLK2,kin,-9.747631114875665,VIPER
Q9H4B4,PLK3,kin,-6.387759474205525,VIPER
Q05655,PRKCD,kin,2.7854145360027753,VIPER
Q05513,PRKCZ,kin,2.682172193743847,VIPER
Q05397,PTK2,kin,2.3339715752955494,VIPER
Q14289,PTK2B,kin,2.7500028292149485,VIPER
O75365,PTP4A3,phos,2.150961242135538,VIPER
P07949,RET,kin,2.451482587293136,VIPER
Q9UHD2,TBK1,kin,0.023558412251483585,VIPER+PhosphoScore
Q15569,TESK1,kin,2.0982200036120457,VIPER
P36897,TGFBR1,kin,-6.530058688698477,VIPER
Q9UKI8,TLK1,kin,-4.63059920626112,VIPER
Q86UE8,TLK2,kin,-4.944700193410268,VIPER
Q9UKE5,TNIK,kin,-2.1826829544119897,VIPER
Q59H18,TNNI3K,kin,-2.294960562256941,VIPER
P33981,TTK,kin,-2.4700839487310144,VIPER
P30291,WEE1,kin,2.352193385048492,VIPER
Q9H4A3,WNK1,kin,2.094106558270407,VIPER
P07947,YES1,kin,2.1329567379350975,VIPER
P06493,CDK1,kin,-2.3449302544179225,PhosphoScore
P04626,ERBB2,kin,-3.455055644919194,PhosphoScore
O75582,RPS6KA5,kin,2.7636271470346947,PhosphoScore
Q96J92,WNK4,kin,-2.176085562787234,PhosphoScore
Q13085,ACACA,other,2.1916799826209905,PhosphoScore
Q9Y4P1,ATG4B,other,-3.0836732085863465,PhosphoScore
P53004,BLVRA,other,2.4382898786241105,PhosphoScore
P22674,CCNO,other,2.1566589375928724,PhosphoScore
Q12834,CDC20,other,2.1605290855808117,PhosphoScore
Q9UBM7,DHCR7,other,-2.5149891101232575,PhosphoScore
P04792,HSPB1,other,-3.1044657683646877,PhosphoScore
P27986,PIK3R1,other,2.689609748118466,PhosphoScore
Q13835,PKP1,other,-2.2474935874274493,PhosphoScore
Q9Y570,PPME1,other,2.014352760505461,PhosphoScore
Q13522,PPP1R1A,other,-2.691574097729824,PhosphoScore
P47736,RAP1GAP,other,-2.5149891101232575,PhosphoScore
Q92504,SLC39A7,other,-2.082307341375502,PhosphoScore
Q13586,STIM1,other,2.762982122370038,PhosphoScore
Q8N1F8,STK11IP,other,-2.70842062426556,PhosphoScore
Q16623,STX1A,other,-3.37634741995639,PhosphoScore
