UNIPROT,gene_name,mf,final_score,method
Q9UM73,ALK,kin,2.099886019649143,VIPER
P30530,AXL,kin,3.1710054421904474,VIPER
O14874,BCKDK,kin,5.031309305042027,VIPER
P51451,BLK,kin,2.475666292136953,VIPER
P51813,BMX,kin,2.11072875287768,VIPER
Q06187,BTK,kin,3.0879744446378483,VIPER
Q13557,CAMK2D,kin,3.4761940766574897,VIPER
Q13555,CAMK2G,kin,1.9836055482356574,VIPER
Q8N5S9,CAMKK1,kin,5.83469691264333,VIPER
Q96RR4,CAMKK2,kin,5.994083452706364,VIPER
O94921,CDK14,kin,2.225392729323252,VIPER
SIGNOR-C144,CDK5_CDK5R1,kin,2.1024167130887275,VIPER
Q15078,CDK5R1,kin,-3.9367686919388527,VIPER
P49336,CDK8,kin,2.829902035111129,VIPER
Q00532,CDKL1,kin,-2.90530425206817,VIPER
O14757,CHEK1,kin,2.191886519849906,VIPER
P49759,CLK1,kin,-6.834852994933945,VIPER
P49760,CLK2,kin,-11.616794675891528,VIPER
P49761,CLK3,kin,-9.127250457388206,VIPER
Q9HAZ1,CLK4,kin,-5.9771806549443545,VIPER
P07333,CSF1R,kin,2.2996905081592875,VIPER
P41240,CSK,kin,3.024067570551796,VIPER
SIGNOR-C18,CYCLIND_CDK4,kin,-2.9919963990804996,VIPER
Q16832,DDR2,kin,2.037352859916365,VIPER
P19525,EIF2AK2,kin,2.4139918857018516,VIPER
P29320,EPHA3,kin,2.908535203802008,VIPER
Q15375,EPHA7,kin,2.222193780037709,VIPER
P29323,EPHB2,kin,2.75176092433965,VIPER
P07332,FES,kin,2.4286304478521576,VIPER
P22455,FGFR4,kin,2.7283084987602044,VIPER
P42685,FRK,kin,2.853903682122538,VIPER
P25098,GRK2,kin,-2.0814954462298703,VIPER
Q8WTQ7,GRK7,kin,-3.6428289661339264,VIPER
P49840,GSK3A,kin,-3.180302722438515,VIPER
P08631,HCK,kin,3.0355044464531376,VIPER
Q86Z02,HIPK1,kin,-1.8594639385288436,VIPER
P51617,IRAK1,kin,7.439143614908652,VIPER
Q9NWZ3,IRAK4,kin,3.7857432638992154,VIPER
O60674,JAK2,kin,2.1073283670945337,VIPER
O95835,LATS1,kin,-2.0356007461466463,VIPER
P29376,LTK,kin,2.0149798032188846,VIPER
P07948,LYN,kin,3.716678413038642,VIPER
O43283,MAP3K13,kin,3.947877476313786,VIPER
P28482,MAPK1,kin,2.5645595527320926,VIPER
Q6P0Q8,MAST2,kin,-1.7607428635060798,VIPER
Q96GX5,MASTL,kin,2.709044053930861,VIPER
P42679,MATK,kin,2.4953580113994436,VIPER
Q12866,MERTK,kin,2.9225518095414493,VIPER
P08581,MET,kin,2.942471336510512,VIPER
P00540,MOS,kin,-2.2902593551817048,VIPER
O15146,MUSK,kin,2.379060202263845,VIPER
Q96PY6,NEK1,kin,5.71067122075205,VIPER
Q8NG66,NEK11,kin,3.2029829591413477,VIPER
P51955,NEK2,kin,5.725911851655972,VIPER
P51957,NEK4,kin,7.651482258582936,VIPER
Q6P3R8,NEK5,kin,4.893745089320895,VIPER
Q8TDX7,NEK7,kin,4.003378213826484,VIPER
Q86SG6,NEK8,kin,2.0818828011688857,VIPER
Q8TD19,NEK9,kin,3.4968437089455757,VIPER
Q9UBE8,NLK,kin,2.636364787471939,VIPER
P04629,NTRK1,kin,3.0436760811569012,VIPER
Q16620,NTRK2,kin,2.4416770820178986,VIPER
Q8NEB9,PIK3C3,kin,-2.616274593451485,VIPER
P11309,PIM1,kin,-2.9094743372515226,VIPER
Q86V86,PIM3,kin,-2.2539294884996637,VIPER
P53350,PLK1,kin,2.34346551637207,VIPER
O00444,PLK4,kin,5.537972446188757,VIPER
P17612,PRKACA,kin,-0.16201369347554104,VIPER
P05771,PRKCB,kin,2.462931212619021,VIPER
Q05655,PRKCD,kin,2.012593192699065,VIPER
Q02156,PRKCE,kin,2.2229567950611324,VIPER
P05129,PRKCG,kin,3.565767571363057,VIPER
P24723,PRKCH,kin,1.9632290971178084,VIPER
P51817,PRKX,kin,-2.0807442699678798,VIPER
Q14289,PTK2B,kin,3.3754828867165836,VIPER
P04049,RAF1,kin,3.1105686300867137,VIPER+PhosphoScore
Q13546,RIPK1,kin,2.7591591537979667,VIPER
O43353,RIPK2,kin,9.724570694616158,VIPER
Q9Y572,RIPK3,kin,5.781448606526315,VIPER
Q96Q15,SMG1,kin,7.408385344741285,VIPER
Q9H3Y6,SRMS,kin,2.9557627358155147,VIPER
Q96SB4,SRPK1,kin,-7.635130248735307,VIPER
P78362,SRPK2,kin,-6.607102623544194,VIPER
Q9UPE1,SRPK3,kin,-5.093415238776183,VIPER
Q9BYT3,STK33,kin,2.9227526983190404,VIPER
Q13043,STK4,kin,2.017751558035532,VIPER
Q9UHD2,TBK1,kin,9.1286571720701,VIPER
P42680,TEC,kin,2.8302419649431676,VIPER
P36897,TGFBR1,kin,-1.610950801374157,VIPER
Q13470,TNK1,kin,2.596269680750015,VIPER
Q07912,TNK2,kin,2.686325825126528,VIPER
Q5TCY1,TTBK1,kin,8.183484894282408,VIPER
O75385,ULK1,kin,6.290312084112466,VIPER
Q8IYT8,ULK2,kin,4.237065252299767,VIPER
Q99986,VRK1,kin,2.166094262951845,VIPER
Q9H4A3,WNK1,kin,2.4728427746730373,VIPER
Q9BYP7,WNK3,kin,3.9015193444153193,VIPER
Q96J92,WNK4,kin,-0.267703905622664,VIPER+PhosphoScore
Q9UIG0,BAZ1B,kin,-2.1687558383477863,PhosphoScore
Q5S007,LRRK2,kin,-1.9882883836127323,PhosphoScore
Q04759,PRKCQ,kin,1.9658891436933543,PhosphoScore
P18433,PTPRA,phos,-2.0484442018577504,PhosphoScore
Q15418,RPS6KA1,kin,2.0340607434479825,PhosphoScore
Q9H2G2,SLK,kin,2.0206511650347094,PhosphoScore
Q8WYL5,SSH1,phos,1.9828945867090697,PhosphoScore
Q02952,AKAP12,other,-2.6983218149032444,PhosphoScore
Q3V6T2,CCDC88A,other,2.26569435492195,PhosphoScore
Q53EZ4,CEP55,other,1.964990177542744,PhosphoScore
Q9H4E7,DEF6,other,-3.763896358760202,PhosphoScore
Q9UBM7,DHCR7,other,-2.318658443962084,PhosphoScore
O00168,FXYD1,other,-2.1071192281979556,PhosphoScore
P09651,HNRNPA1,other,2.1974478413214378,PhosphoScore
P08238,HSP90AB1,other,-2.0843279340362852,PhosphoScore
P13796,LCP1,other,2.839309672857321,PhosphoScore
P00338,LDHA,other,2.1898435333584563,PhosphoScore
P33991,MCM4,other,2.0269064711660407,PhosphoScore
O15553,MEFV,other,-2.4577734557690563,PhosphoScore
Q9Y6X9,MORC2,other,2.671427744230814,PhosphoScore
P14598,NCF1,other,2.552951496964941,PhosphoScore
P08567,PLEK,other,2.476651744931877,PhosphoScore
Q13522,PPP1R1A,other,-2.308769816305369,PhosphoScore
O43148,RNMT,other,-3.310517763468982,PhosphoScore
Q8N370,SLC43A2,other,2.0267229037603323,PhosphoScore
P49815,TSC2,other,2.0035708081731105,PhosphoScore
O94874,UFL1,other,-2.6507515227667726,PhosphoScore
