UNIPROT,gene_name,mf,final_score,method
P49759,CLK1,kin,-3.1834342384782843,VIPER
P49760,CLK2,kin,-5.518886659575364,VIPER
P49761,CLK3,kin,-5.900356541247071,VIPER
Q9HAZ1,CLK4,kin,-2.689224740447507,VIPER
P68400,CSNK2A1,kin,-2.5057098098213704,VIPER
Q8IXL6,FAM20C,kin,-3.0222190526933517,VIPER
P21802,FGFR2,kin,-0.588617215345655,VIPER
Q15835,GRK1,kin,-4.460366911128216,VIPER
P25098,GRK2,kin,-7.515712662328175,VIPER
P35626,GRK3,kin,-4.339649065515623,VIPER
Q8WTQ7,GRK7,kin,-8.446926303310567,VIPER
P49840,GSK3A,kin,-3.1019157812538563,VIPER
P49841,GSK3B,kin,-3.552145066000927,VIPER
P51617,IRAK1,kin,3.7117779341764567,VIPER
Q9NWZ3,IRAK4,kin,4.594284441997068,VIPER
P23458,JAK1,kin,1.9695795688450708,VIPER
Q6ZN16,MAP3K15,kin,4.25476913080741,VIPER
Q14680,MELK,kin,5.129222279506569,VIPER
P00540,MOS,kin,-3.331702277448479,VIPER
Q96PY6,NEK1,kin,6.811645545477992,VIPER
Q8NG66,NEK11,kin,3.361819211516802,VIPER
P51955,NEK2,kin,6.082746945267335,VIPER
P51956,NEK3,kin,4.357635095265875,VIPER
P51957,NEK4,kin,6.086530735104164,VIPER
Q6P3R8,NEK5,kin,5.7674850090405085,VIPER
Q8TDX7,NEK7,kin,2.937209270113352,VIPER
Q86SG6,NEK8,kin,2.022647778803302,VIPER
Q8TD19,NEK9,kin,6.259445155284097,VIPER
Q9NQU5,PAK6,kin,-0.5366891225134552,VIPER
Q16816,PHKG1,kin,4.922701858975613,VIPER
P15735,PHKG2,kin,4.268975896463314,VIPER
Q9BXM7,PINK1,kin,-3.1640750668449895,VIPER
Q16512,PKN1,kin,2.60292158042318,VIPER
Q16513,PKN2,kin,2.4077171234796504,VIPER+PhosphoScore
Q9NYY3,PLK2,kin,-6.227261215499742,VIPER
O00444,PLK4,kin,2.181758423023662,VIPER
Q13546,RIPK1,kin,2.1064370263954415,VIPER
O43353,RIPK2,kin,3.452831699769964,VIPER
Q9Y572,RIPK3,kin,2.4795372255444215,VIPER
Q9NRH2,SNRK,kin,2.7093086455415776,VIPER
Q9BYT3,STK33,kin,4.161581266991043,VIPER
Q13043,STK4,kin,2.446009986223173,VIPER
Q9UHD2,TBK1,kin,2.5381098330835057,VIPER
P36897,TGFBR1,kin,-6.2602186919714775,VIPER
Q13470,TNK1,kin,2.1848088346686287,VIPER
Q5TCY1,TTBK1,kin,4.9939324499553175,VIPER
Q6IQ55,TTBK2,kin,2.8799888870479755,VIPER
O75385,ULK1,kin,4.387878987434188,VIPER
Q8IYT8,ULK2,kin,5.2245513300664,VIPER
Q99986,VRK1,kin,5.348516988070588,VIPER
Q9H4A3,WNK1,kin,3.1683904680413475,VIPER
Q9BYP7,WNK3,kin,3.847132467887328,VIPER
Q96J92,WNK4,kin,1.2286833274607145,VIPER+PhosphoScore
Q9NYV4,CDK12,kin,1.983939971357654,PhosphoScore
O96017,CHEK2,kin,-2.8041563132482845,PhosphoScore
O00418,EEF2K,kin,3.2203269188447106,PhosphoScore
P53667,LIMK1,kin,3.0582170849419996,PhosphoScore
Q13882,PTK6,kin,-3.0350585372416123,PhosphoScore
P18433,PTPRA,phos,-2.060753622555679,PhosphoScore
Q9H2G2,SLK,kin,3.6990699997544416,PhosphoScore
P21399,ACO1,other,2.0710997815977374,PhosphoScore
Q02952,AKAP12,other,2.4956906374955232,PhosphoScore
P53004,BLVRA,other,1.98720080134995,PhosphoScore
Q9H4E7,DEF6,other,-2.9133608442147656,PhosphoScore
Q04637,EIF4G1,other,4.542826397148725,PhosphoScore
P08238,HSP90AB1,other,-2.398282800533738,PhosphoScore
Q05469,LIPE,other,2.8062015098231297,PhosphoScore
P33991,MCM4,other,2.06181838336949,PhosphoScore
Q9Y6X9,MORC2,other,2.185778693125685,PhosphoScore
P08559,PDHA1,other,-3.028403782155294,PhosphoScore
P27986,PIK3R1,other,2.014858220209007,PhosphoScore
Q13835,PKP1,other,-2.18646194613623,PhosphoScore
O43148,RNMT,other,-2.3397875033250006,PhosphoScore
P62753,RPS6,other,2.505606222574137,PhosphoScore
Q9BST9,RTKN,other,2.4129720317725876,PhosphoScore
P06702,S100A9,other,-2.1633033984358425,PhosphoScore
Q9Y365,STARD10,other,-2.4769242281521056,PhosphoScore
Q9ULW0,TPX2,other,-2.078388723534422,PhosphoScore
P49815,TSC2,other,-2.215525448361527,PhosphoScore
O94874,UFL1,other,-1.985754532732873,PhosphoScore
Q9Y2K6,USP20,other,2.0463793515692315,PhosphoScore
