UNIPROT,gene_name,mf,final_score,method
Q13705,ACVR2B,kin,-5.279095727336805,VIPER
Q13315,ATM,kin,-2.78700114340184,VIPER
Q96GD4,AURKB,kin,-1.389593701447945,VIPER
O14874,BCKDK,kin,4.395880990081591,VIPER
P36894,BMPR1A,kin,-6.24003765027535,VIPER
O00238,BMPR1B,kin,-6.662119961719205,VIPER
Q13873,BMPR2,kin,-3.7757001114160462,VIPER
Q8TDC3,BRSK1,kin,4.3830949049558985,VIPER
Q8IWQ3,BRSK2,kin,6.408905113790853,VIPER
Q96NX5,CAMK1G,kin,1.993493189795876,VIPER
Q13554,CAMK2B,kin,-0.6456491072105721,VIPER
P06493,CDK1,kin,-2.519392782234566,VIPER+PhosphoScore
Q15131,CDK10,kin,-2.268783355980328,VIPER
Q9NYV4,CDK12,kin,-1.9958079183658268,VIPER
P24941,CDK2,kin,-6.624006119363495,VIPER
Q00526,CDK3,kin,-6.495838002771747,VIPER
P11802,CDK4,kin,-3.6810414232685504,VIPER
Q00535,CDK5,kin,-5.487539497034103,VIPER
Q15078,CDK5R1,kin,-3.7004313978361054,VIPER
Q00534,CDK6,kin,-3.93261544172372,VIPER
P49759,CLK1,kin,-3.2066122304102773,VIPER
P49760,CLK2,kin,-4.610428945030879,VIPER
P49761,CLK3,kin,-6.293592667400739,VIPER
Q9HAZ1,CLK4,kin,-3.2794930754653633,VIPER
P68400,CSNK2A1,kin,-2.9128199823334184,VIPER
P19784,CSNK2A2,kin,-2.4507265001121157,VIPER
SIGNOR-C16,CYCLINE_CDK2,kin,-2.178529136492996,VIPER
Q9BY84,DUSP16,phos,2.9085696966851047,VIPER
Q16829,DUSP7,phos,2.46939469324666,VIPER
Q13202,DUSP8,phos,2.377465695825713,VIPER
P04626,ERBB2,kin,-1.6525483689764022,VIPER+PhosphoScore
Q8IXL6,FAM20C,kin,-2.6171195395330784,VIPER
P21802,FGFR2,kin,-1.0391912287962575,VIPER
P06241,FYN,kin,-2.654711775826467,VIPER
Q15835,GRK1,kin,-1.996906646843091,VIPER
P25098,GRK2,kin,-4.064927259540964,VIPER
P35626,GRK3,kin,-3.5473853126499515,VIPER
P43250,GRK6,kin,-2.7582763435710715,VIPER
Q8WTQ7,GRK7,kin,-6.159834359794807,VIPER
P49840,GSK3A,kin,-4.066222371664591,VIPER
P49841,GSK3B,kin,-2.0382225161512824,VIPER
P57058,HUNK,kin,4.26314966703463,VIPER
P51617,IRAK1,kin,3.675863039823785,VIPER
P06239,LCK,kin,-2.257105584517749,VIPER
Q9Y2U5,MAP3K2,kin,2.507949757874608,VIPER
Q16539,MAPK14,kin,-2.2731350851073144,VIPER
Q9P0L2,MARK1,kin,5.16886212724933,VIPER
Q7KZI7,MARK2,kin,7.44956431748686,VIPER
P27448,MARK3,kin,6.805734362620379,VIPER
Q96L34,MARK4,kin,6.603390027162462,VIPER
Q6P0Q8,MAST2,kin,-6.435846214638377,VIPER
Q96GX5,MASTL,kin,4.156825760957573,VIPER
Q14680,MELK,kin,2.3126563037312846,VIPER
P00540,MOS,kin,-2.5387564461024565,VIPER
Q96PY6,NEK1,kin,3.3413363622811265,VIPER
P51957,NEK4,kin,2.8612559155094903,VIPER
Q8TD19,NEK9,kin,3.141322840744217,VIPER
O60285,NUAK1,kin,3.121566320341496,VIPER
Q16816,PHKG1,kin,2.7226273660386906,VIPER
P15735,PHKG2,kin,2.3265820350651123,VIPER
Q8NEB9,PIK3C3,kin,-2.343246646979378,VIPER
Q9BXM7,PINK1,kin,-2.080830740719542,VIPER
Q16512,PKN1,kin,2.369550069648576,VIPER
Q9NYY3,PLK2,kin,-5.521432287538586,VIPER
Q9H4B4,PLK3,kin,-2.5097401514665876,VIPER
O00444,PLK4,kin,2.124185750754918,VIPER
Q02156,PRKCE,kin,2.2496619818832175,VIPER
P05129,PRKCG,kin,2.965173445552789,VIPER
P04049,RAF1,kin,0.44710113802021545,VIPER+PhosphoScore
O43353,RIPK2,kin,3.2690667416902066,VIPER
Q9NRH2,SNRK,kin,2.7762772406362988,VIPER
P12931,SRC,kin,-2.134912440154022,VIPER
Q96SB4,SRPK1,kin,-2.009808573458361,VIPER
Q9UHD2,TBK1,kin,5.741665193657665,VIPER
P36897,TGFBR1,kin,-5.139576815786882,VIPER
Q96QT4,TRPM7,kin,3.493731401025208,VIPER
Q96PF2,TSSK2,kin,3.899775118538872,VIPER
Q5TCY1,TTBK1,kin,2.7325465200110455,VIPER
Q9H4A3,WNK1,kin,2.187194835372796,VIPER
Q9BYP7,WNK3,kin,2.358044066043977,VIPER
Q9UIG0,BAZ1B,kin,-2.7949112313570166,PhosphoScore
Q6P5Z2,PKN3,kin,2.2103674031111833,PhosphoScore
Q13131,PRKAA1,kin,-2.4819798547853056,PhosphoScore
Q05655,PRKCD,kin,-2.3868083574533063,PhosphoScore
P29350,PTPN6,phos,-2.550960217653463,PhosphoScore
O75582,RPS6KA5,kin,-2.3388586537979803,PhosphoScore
Q96J92,WNK4,kin,-5.333629109277498,PhosphoScore
Q13085,ACACA,other,-2.4300297885837705,PhosphoScore
Q9Y4P1,ATG4B,other,-2.3025302991695513,PhosphoScore
Q01518,CAP1,other,-2.6662920157477075,PhosphoScore
P51636,CAV2,other,-2.4731540801453185,PhosphoScore
Q9UBM7,DHCR7,other,2.2259410274254128,PhosphoScore
Q14674,ESPL1,other,2.858138437173084,PhosphoScore
P11413,G6PD,other,-2.083959745888033,PhosphoScore
P08238,HSP90AB1,other,-2.4500355632693744,PhosphoScore
P51787,KCNQ1,other,-2.0518609282954596,PhosphoScore
P33991,MCM4,other,2.103681131556961,PhosphoScore
P48163,ME1,other,-2.277000541921505,PhosphoScore
P53602,MVD,other,1.9653434176215252,PhosphoScore
O43148,RNMT,other,-2.1960070138100134,PhosphoScore
Q9NYV6,RRN3,other,1.983063836642708,PhosphoScore
Q13586,STIM1,other,-2.197126740005103,PhosphoScore
Q16623,STX1A,other,-2.0973218118161037,PhosphoScore
P11388,TOP2A,other,-3.101044373094553,PhosphoScore
P55327,TPD52,other,2.3545602430347214,PhosphoScore
Q93008,USP9X,other,2.061591528301588,PhosphoScore
