UNIPROT,gene_name,mf,final_score,method
Q8NG66,NEK11,kin,2.110588484261805,VIPER
P51955,NEK2,kin,3.641692834506038,VIPER
P51956,NEK3,kin,5.096536751156255,VIPER
P51957,NEK4,kin,8.778445622612939,VIPER
Q6P3R8,NEK5,kin,4.368722820470216,VIPER
Q8TDX7,NEK7,kin,2.471742318704563,VIPER
Q86SG6,NEK8,kin,4.024781159924208,VIPER
Q8TD19,NEK9,kin,6.0636909063645215,VIPER
Q9UBE8,NLK,kin,-5.14448188850921,VIPER
O15530,PDPK1,kin,4.459496235086607,VIPER
P11309,PIM1,kin,-2.9128227772126776,VIPER
O00444,PLK4,kin,4.158673037358501,VIPER
P51817,PRKX,kin,-3.638585013605096,VIPER
Q14289,PTK2B,kin,2.41435166614711,VIPER
O43353,RIPK2,kin,3.244843066372839,VIPER
Q9UBS0,RPS6KB2,kin,1.9919685151286302,VIPER
Q9NRH2,SNRK,kin,2.06618867770403,VIPER
P12931,SRC,kin,2.1552557942228736,VIPER
Q96SB4,SRPK1,kin,-4.025718728327807,VIPER
P78362,SRPK2,kin,-3.643591025179454,VIPER
Q9UPE1,SRPK3,kin,-3.4236661613970045,VIPER
Q13188,STK3,kin,3.2289739281904017,VIPER
Q13043,STK4,kin,2.7499822858869214,VIPER
Q9UHD2,TBK1,kin,3.348466696790432,VIPER
Q02763,TEK,kin,2.960650827834135,VIPER
Q13470,TNK1,kin,3.0667575699371197,VIPER
Q5TCY1,TTBK1,kin,5.833006017245876,VIPER
Q6IQ55,TTBK2,kin,3.643187670447452,VIPER
Q06418,TYRO3,kin,2.2115728321394847,VIPER
O75385,ULK1,kin,4.744687447424681,VIPER
Q8IYT8,ULK2,kin,5.006836120975838,VIPER
Q99986,VRK1,kin,4.506033374315161,VIPER
P07947,YES1,kin,2.2272099863705836,VIPER
Q9UIG0,BAZ1B,kin,-2.3961976540114405,PhosphoScore
P15056,BRAF,kin,2.6282857155458745,PhosphoScore
O96017,CHEK2,kin,-2.655906557002201,PhosphoScore
O00418,EEF2K,kin,3.085864922154961,PhosphoScore
P53667,LIMK1,kin,2.0179189074779726,PhosphoScore
P45985,MAP2K4,kin,2.4359574054908895,PhosphoScore
P05771,PRKCB,kin,2.2544227507097223,PhosphoScore
O75116,ROCK2,kin,-2.483116058091514,PhosphoScore
Q96J92,WNK4,kin,-2.7230198217175112,PhosphoScore
Q53EZ4,CEP55,other,-2.0171347602073726,PhosphoScore
Q9UBM7,DHCR7,other,-2.6186131058964772,PhosphoScore
Q13522,PPP1R1A,other,-2.128940377149582,PhosphoScore
Q14738,PPP2R5D,other,4.312587780770887,PhosphoScore
P47736,RAP1GAP,other,-2.7479070345796472,PhosphoScore
O43148,RNMT,other,-2.655906557002201,PhosphoScore
P06702,S100A9,other,-1.96242773373565,PhosphoScore
Q92504,SLC39A7,other,-2.623620443018889,PhosphoScore
Q16623,STX1A,other,-3.125699410009372,PhosphoScore
