UNIPROT,gene_name,mf,final_score,method
Q9NRH2,SNRK,kin,4.07921751598946,VIPER
P36897,TGFBR1,kin,-1.9933651106948942,VIPER
Q9UKI8,TLK1,kin,-2.9618842691093343,VIPER
Q86UE8,TLK2,kin,-2.80725663411497,VIPER
Q9UKE5,TNIK,kin,-2.81048070610663,VIPER
Q96PF2,TSSK2,kin,3.42610158197413,VIPER
P33981,TTK,kin,-3.37922562105433,VIPER
Q99986,VRK1,kin,-2.57575454684716,VIPER
Q86Y07,VRK2,kin,-3.458404943325244,VIPER
Q9BYP7,WNK3,kin,2.8194577287235694,VIPER
P07947,YES1,kin,-0.4903230815243941,VIPER
P04626,ERBB2,kin,-2.353198798206371,PhosphoScore
P06241,FYN,kin,-2.036660640211725,PhosphoScore
P42345,MTOR,kin,1.995436414022694,PhosphoScore
Q01813,PFKP,kin,-2.1208221319606677,PhosphoScore
Q9UEW8,STK39,kin,2.6953201220381464,PhosphoScore
P21399,ACO1,other,-2.590993219062368,PhosphoScore
Q9Y4P1,ATG4B,other,2.50438879985634,PhosphoScore
P53004,BLVRA,other,-2.010580387722794,PhosphoScore
Q9NQC7,CYLD,other,-2.0262093490050583,PhosphoScore
Q9H4E7,DEF6,other,-3.047931513591566,PhosphoScore
P09211,GSTP1,other,3.126591397047796,PhosphoScore
P51787,KCNQ1,other,3.576241844422133,PhosphoScore
Q00987,MDM2,other,2.3216548309930256,PhosphoScore
P09874,PARP1,other,1.9761036341825495,PhosphoScore
Q13522,PPP1R1A,other,-2.162774590619194,PhosphoScore
P47736,RAP1GAP,other,2.3248199799995612,PhosphoScore
P62753,RPS6,other,-3.665311886154944,PhosphoScore
P55011,SLC12A2,other,-2.1425065810863657,PhosphoScore
P19634,SLC9A1,other,3.7654674103333527,PhosphoScore
Q16623,STX1A,other,-2.252033440755526,PhosphoScore
P55327,TPD52,other,-2.183231408555542,PhosphoScore
Q9ULW0,TPX2,other,-2.2392330778422935,PhosphoScore
Q9Y385,UBE2J1,other,-2.714549308785144,PhosphoScore
