UNIPROT,gene_name,mf,final_score,method
Q9UBM7,DHCR7,other,-2.738857019521424,PhosphoScore
Q96QB1,DLC1,other,3.0476162186636886,PhosphoScore
Q13541,EIF4EBP1,other,3.534716638623262,PhosphoScore
P08238,HSP90AB1,other,-2.02720084224487,PhosphoScore
Q05469,LIPE,other,3.4172132986150663,PhosphoScore
O75581,LRP6,other,2.1384256811636857,PhosphoScore
P33991,MCM4,other,2.0208031291094897,PhosphoScore
Q14432,PDE3A,other,2.2885533844274537,PhosphoScore
Q13835,PKP1,other,-5.6094036125251465,PhosphoScore
P08567,PLEK,other,-2.5617873938614584,PhosphoScore
P47736,RAP1GAP,other,-2.4711465015521266,PhosphoScore
O43148,RNMT,other,-2.0959067180900406,PhosphoScore
P06702,S100A9,other,-2.352212616991921,PhosphoScore
Q9Y365,STARD10,other,-3.126931966602937,PhosphoScore
Q13586,STIM1,other,1.962786600055731,PhosphoScore
Q16623,STX1A,other,-4.552946460865397,PhosphoScore
P49815,TSC2,other,2.0698256033060067,PhosphoScore
